Date,Time,Day,Road_ID,Weather,Vehicle_Count,Congestion_Level
2026-02-21,05:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,36,Low
2026-02-21,06:00,Saturday,ORR_23,Clear,35,Low
2026-02-21,06:00,Saturday,MG_ROAD,Clear,48,Low
2026-02-21,06:00,Saturday,HSR_LAYOUT_1,Clear,85,High
2026-02-21,06:00,Saturday,KORAMANGALA_100FT,Clear,32,Low
2026-02-21,06:00,Saturday,WHITEFIELD_MAIN,Clear,188,High
2026-02-21,06:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,45,Low
2026-02-21,06:15,Saturday,ORR_23,Rainy,35,Low
2026-02-21,06:15,Saturday,MG_ROAD,Clear,38,Low
2026-02-21,06:15,Saturday,HSR_LAYOUT_1,Clear,30,Low
2026-02-21,06:15,Saturday,KORAMANGALA_100FT,Clear,32,Low
2026-02-21,06:15,Saturday,WHITEFIELD_MAIN,Clear,33,Low
2026-02-21,06:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,23,Low
2026-02-21,06:30,Saturday,ORR_23,Clear,49,Low
2026-02-21,06:30,Saturday,MG_ROAD,Clear,58,Low
2026-02-21,06:30,Saturday,HSR_LAYOUT_1,Clear,42,Medium
2026-02-21,06:30,Saturday,KORAMANGALA_100FT,Clear,50,Medium
2026-02-21,06:30,Saturday,WHITEFIELD_MAIN,Rainy,55,Low
2026-02-21,06:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,36,Low
2026-02-21,06:45,Saturday,ORR_23,Clear,69,Low
2026-02-21,06:45,Saturday,MG_ROAD,Clear,54,Low
2026-02-21,06:45,Saturday,HSR_LAYOUT_1,Clear,34,Low
2026-02-21,06:45,Saturday,KORAMANGALA_100FT,Clear,11,Low
2026-02-21,06:45,Saturday,WHITEFIELD_MAIN,Rainy,54,Low
2026-02-21,06:45,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,59,Low
2026-02-21,07:00,Saturday,ORR_23,Cloudy,69,Low
2026-02-21,07:00,Saturday,MG_ROAD,Clear,56,Low
2026-02-21,07:00,Saturday,HSR_LAYOUT_1,Clear,31,Low
2026-02-21,07:00,Saturday,KORAMANGALA_100FT,Clear,39,Low
2026-02-21,07:00,Saturday,WHITEFIELD_MAIN,Cloudy,55,Low
2026-02-21,07:00,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,91,Medium
2026-02-21,07:15,Saturday,ORR_23,Clear,66,Low
2026-02-21,07:15,Saturday,MG_ROAD,Clear,45,Low
2026-02-21,07:15,Saturday,HSR_LAYOUT_1,Clear,27,Low
2026-02-21,07:15,Saturday,KORAMANGALA_100FT,Rainy,47,Low
2026-02-21,07:15,Saturday,WHITEFIELD_MAIN,Clear,62,Low
2026-02-21,07:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,65,Low
2026-02-21,07:30,Saturday,ORR_23,Cloudy,67,Low
2026-02-21,07:30,Saturday,MG_ROAD,Rainy,145,High
2026-02-21,07:30,Saturday,HSR_LAYOUT_1,Clear,32,Low
2026-02-21,07:30,Saturday,KORAMANGALA_100FT,Clear,28,Low
2026-02-21,07:30,Saturday,WHITEFIELD_MAIN,Clear,69,Low
2026-02-21,07:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,32,Low
2026-02-21,07:45,Saturday,ORR_23,Cloudy,38,Low
2026-02-21,07:45,Saturday,MG_ROAD,Clear,50,Low
2026-02-21,07:45,Saturday,HSR_LAYOUT_1,Clear,35,Low
2026-02-21,07:45,Saturday,KORAMANGALA_100FT,Clear,21,Low
2026-02-21,07:45,Saturday,WHITEFIELD_MAIN,Rainy,63,Low
2026-02-21,07:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,47,Low
2026-02-21,08:00,Saturday,ORR_23,Clear,50,Low
2026-02-21,08:00,Saturday,MG_ROAD,Clear,59,Low
2026-02-21,08:00,Saturday,HSR_LAYOUT_1,Cloudy,37,Low
2026-02-21,08:00,Saturday,KORAMANGALA_100FT,Clear,35,Low
2026-02-21,08:00,Saturday,WHITEFIELD_MAIN,Clear,44,Low
2026-02-21,08:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,33,Low
2026-02-21,08:15,Saturday,ORR_23,Clear,88,Medium
2026-02-21,08:15,Saturday,MG_ROAD,Clear,53,Low
2026-02-21,08:15,Saturday,HSR_LAYOUT_1,Clear,22,Low
2026-02-21,08:15,Saturday,KORAMANGALA_100FT,Rainy,55,Medium
2026-02-21,08:15,Saturday,WHITEFIELD_MAIN,Clear,52,Low
2026-02-21,08:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,54,Low
2026-02-21,08:30,Saturday,ORR_23,Clear,68,Low
2026-02-21,08:30,Saturday,MG_ROAD,Cloudy,33,Low
2026-02-21,08:30,Saturday,HSR_LAYOUT_1,Clear,26,Low
2026-02-21,08:30,Saturday,KORAMANGALA_100FT,Clear,37,Low
2026-02-21,08:30,Saturday,WHITEFIELD_MAIN,Clear,45,Low
2026-02-21,08:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,73,Low
2026-02-21,08:45,Saturday,ORR_23,Clear,97,Medium
2026-02-21,08:45,Saturday,MG_ROAD,Clear,33,Low
2026-02-21,08:45,Saturday,HSR_LAYOUT_1,Clear,13,Low
2026-02-21,08:45,Saturday,KORAMANGALA_100FT,Cloudy,11,Low
2026-02-21,08:45,Saturday,WHITEFIELD_MAIN,Clear,51,Low
2026-02-21,08:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,46,Low
2026-02-21,09:00,Saturday,ORR_23,Clear,64,Low
2026-02-21,09:00,Saturday,MG_ROAD,Cloudy,46,Low
2026-02-21,09:00,Saturday,HSR_LAYOUT_1,Rainy,22,Low
2026-02-21,09:00,Saturday,KORAMANGALA_100FT,Rainy,25,Low
2026-02-21,09:00,Saturday,WHITEFIELD_MAIN,Clear,59,Low
2026-02-21,09:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,62,Low
2026-02-21,09:15,Saturday,ORR_23,Rainy,69,Low
2026-02-21,09:15,Saturday,MG_ROAD,Clear,20,Low
2026-02-21,09:15,Saturday,HSR_LAYOUT_1,Clear,34,Low
2026-02-21,09:15,Saturday,KORAMANGALA_100FT,Clear,51,Medium
2026-02-21,09:15,Saturday,WHITEFIELD_MAIN,Clear,59,Low
2026-02-21,09:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,43,Low
2026-02-21,09:30,Saturday,ORR_23,Cloudy,60,Low
2026-02-21,09:30,Saturday,MG_ROAD,Clear,24,Low
2026-02-21,09:30,Saturday,HSR_LAYOUT_1,Rainy,49,Medium
2026-02-21,09:30,Saturday,KORAMANGALA_100FT,Rainy,47,Low
2026-02-21,09:30,Saturday,WHITEFIELD_MAIN,Clear,22,Low
2026-02-21,09:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,53,Low
2026-02-21,09:45,Saturday,ORR_23,Clear,69,Low
2026-02-21,09:45,Saturday,MG_ROAD,Clear,40,Low
2026-02-21,09:45,Saturday,HSR_LAYOUT_1,Clear,27,Low
2026-02-21,09:45,Saturday,KORAMANGALA_100FT,Clear,21,Low
2026-02-21,09:45,Saturday,WHITEFIELD_MAIN,Clear,64,Low
2026-02-21,09:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,47,Low
2026-02-21,10:00,Saturday,ORR_23,Clear,16,Low
2026-02-21,10:00,Saturday,MG_ROAD,Clear,39,Low
2026-02-21,10:00,Saturday,HSR_LAYOUT_1,Clear,39,Low
2026-02-21,10:00,Saturday,KORAMANGALA_100FT,Clear,31,Low
2026-02-21,10:00,Saturday,WHITEFIELD_MAIN,Clear,85,Medium
2026-02-21,10:00,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,68,Low
2026-02-21,10:15,Saturday,ORR_23,Clear,66,Low
2026-02-21,10:15,Saturday,MG_ROAD,Rainy,56,Low
2026-02-21,10:15,Saturday,HSR_LAYOUT_1,Rainy,38,Low
2026-02-21,10:15,Saturday,KORAMANGALA_100FT,Clear,32,Low
2026-02-21,10:15,Saturday,WHITEFIELD_MAIN,Rainy,64,Low
2026-02-21,10:15,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,88,Medium
2026-02-21,10:30,Saturday,ORR_23,Clear,41,Low
2026-02-21,10:30,Saturday,MG_ROAD,Clear,28,Low
2026-02-21,10:30,Saturday,HSR_LAYOUT_1,Clear,18,Low
2026-02-21,10:30,Saturday,KORAMANGALA_100FT,Cloudy,60,Medium
2026-02-21,10:30,Saturday,WHITEFIELD_MAIN,Clear,63,Low
2026-02-21,10:30,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,66,Low
2026-02-21,10:45,Saturday,ORR_23,Cloudy,38,Low
2026-02-21,10:45,Saturday,MG_ROAD,Clear,54,Low
2026-02-21,10:45,Saturday,HSR_LAYOUT_1,Clear,28,Low
2026-02-21,10:45,Saturday,KORAMANGALA_100FT,Clear,38,Low
2026-02-21,10:45,Saturday,WHITEFIELD_MAIN,Clear,36,Low
2026-02-21,10:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,63,Low
2026-02-21,11:00,Saturday,ORR_23,Clear,75,Low
2026-02-21,11:00,Saturday,MG_ROAD,Rainy,70,Medium
2026-02-21,11:00,Saturday,HSR_LAYOUT_1,Clear,49,Medium
2026-02-21,11:00,Saturday,KORAMANGALA_100FT,Rainy,47,Low
2026-02-21,11:00,Saturday,WHITEFIELD_MAIN,Clear,85,Medium
2026-02-21,11:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,97,Medium
2026-02-21,11:15,Saturday,ORR_23,Clear,66,Low
2026-02-21,11:15,Saturday,MG_ROAD,Clear,50,Low
2026-02-21,11:15,Saturday,HSR_LAYOUT_1,Clear,39,Low
2026-02-21,11:15,Saturday,KORAMANGALA_100FT,Rainy,68,Medium
2026-02-21,11:15,Saturday,WHITEFIELD_MAIN,Rainy,95,Medium
2026-02-21,11:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,92,Medium
2026-02-21,11:30,Saturday,ORR_23,Cloudy,119,Medium
2026-02-21,11:30,Saturday,MG_ROAD,Rainy,74,Medium
2026-02-21,11:30,Saturday,HSR_LAYOUT_1,Clear,24,Low
2026-02-21,11:30,Saturday,KORAMANGALA_100FT,Rainy,75,Medium
2026-02-21,11:30,Saturday,WHITEFIELD_MAIN,Clear,105,Medium
2026-02-21,11:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,91,Medium
2026-02-21,11:45,Saturday,ORR_23,Clear,62,Low
2026-02-21,11:45,Saturday,MG_ROAD,Clear,61,Medium
2026-02-21,11:45,Saturday,HSR_LAYOUT_1,Cloudy,30,Low
2026-02-21,11:45,Saturday,KORAMANGALA_100FT,Rainy,73,Medium
2026-02-21,11:45,Saturday,WHITEFIELD_MAIN,Clear,51,Low
2026-02-21,11:45,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,103,Medium
2026-02-21,12:00,Saturday,ORR_23,Clear,105,Medium
2026-02-21,12:00,Saturday,MG_ROAD,Clear,96,Medium
2026-02-21,12:00,Saturday,HSR_LAYOUT_1,Clear,59,Medium
2026-02-21,12:00,Saturday,KORAMANGALA_100FT,Rainy,100,High
2026-02-21,12:00,Saturday,WHITEFIELD_MAIN,Rainy,147,High
2026-02-21,12:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,106,Medium
2026-02-21,12:15,Saturday,ORR_23,Cloudy,138,Medium
2026-02-21,12:15,Saturday,MG_ROAD,Clear,93,Medium
2026-02-21,12:15,Saturday,HSR_LAYOUT_1,Clear,53,Medium
2026-02-21,12:15,Saturday,KORAMANGALA_100FT,Cloudy,102,High
2026-02-21,12:15,Saturday,WHITEFIELD_MAIN,Rainy,155,High
2026-02-21,12:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,122,Medium
2026-02-21,12:30,Saturday,ORR_23,Clear,154,High
2026-02-21,12:30,Saturday,MG_ROAD,Clear,122,High
2026-02-21,12:30,Saturday,HSR_LAYOUT_1,Clear,61,Medium
2026-02-21,12:30,Saturday,KORAMANGALA_100FT,Cloudy,137,High
2026-02-21,12:30,Saturday,WHITEFIELD_MAIN,Clear,95,Medium
2026-02-21,12:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,123,Medium
2026-02-21,12:45,Saturday,ORR_23,Clear,122,Medium
2026-02-21,12:45,Saturday,MG_ROAD,Clear,97,Medium
2026-02-21,12:45,Saturday,HSR_LAYOUT_1,Clear,66,Medium
2026-02-21,12:45,Saturday,KORAMANGALA_100FT,Cloudy,82,Medium
2026-02-21,12:45,Saturday,WHITEFIELD_MAIN,Clear,117,Medium
2026-02-21,12:45,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,139,Medium
2026-02-21,13:00,Saturday,ORR_23,Clear,107,Medium
2026-02-21,13:00,Saturday,MG_ROAD,Clear,86,Medium
2026-02-21,13:00,Saturday,HSR_LAYOUT_1,Rainy,79,High
2026-02-21,13:00,Saturday,KORAMANGALA_100FT,Clear,88,Medium
2026-02-21,13:00,Saturday,WHITEFIELD_MAIN,Cloudy,92,Medium
2026-02-21,13:00,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,156,High
2026-02-21,13:15,Saturday,ORR_23,Cloudy,196,High
2026-02-21,13:15,Saturday,MG_ROAD,Clear,90,Medium
2026-02-21,13:15,Saturday,HSR_LAYOUT_1,Rainy,86,High
2026-02-21,13:15,Saturday,KORAMANGALA_100FT,Rainy,96,High
2026-02-21,13:15,Saturday,WHITEFIELD_MAIN,Rainy,152,High
2026-02-21,13:15,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,121,Medium
2026-02-21,13:30,Saturday,ORR_23,Rainy,177,High
2026-02-21,13:30,Saturday,MG_ROAD,Rainy,99,Medium
2026-02-21,13:30,Saturday,HSR_LAYOUT_1,Cloudy,59,Medium
2026-02-21,13:30,Saturday,KORAMANGALA_100FT,Clear,79,Medium
2026-02-21,13:30,Saturday,WHITEFIELD_MAIN,Clear,123,Medium
2026-02-21,13:30,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,193,High
2026-02-21,13:45,Saturday,ORR_23,Rainy,155,High
2026-02-21,13:45,Saturday,MG_ROAD,Clear,116,High
2026-02-21,13:45,Saturday,HSR_LAYOUT_1,Clear,56,Medium
2026-02-21,13:45,Saturday,KORAMANGALA_100FT,Cloudy,91,High
2026-02-21,13:45,Saturday,WHITEFIELD_MAIN,Clear,128,Medium
2026-02-21,13:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,107,Medium
2026-02-21,14:00,Saturday,ORR_23,Clear,132,Medium
2026-02-21,14:00,Saturday,MG_ROAD,Clear,93,Medium
2026-02-21,14:00,Saturday,HSR_LAYOUT_1,Clear,69,Medium
2026-02-21,14:00,Saturday,KORAMANGALA_100FT,Clear,72,Medium
2026-02-21,14:00,Saturday,WHITEFIELD_MAIN,Clear,107,Medium
2026-02-21,14:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,153,High
2026-02-21,14:15,Saturday,ORR_23,Cloudy,124,Medium
2026-02-21,14:15,Saturday,MG_ROAD,Clear,106,Medium
2026-02-21,14:15,Saturday,HSR_LAYOUT_1,Rainy,79,High
2026-02-21,14:15,Saturday,KORAMANGALA_100FT,Clear,95,High
2026-02-21,14:15,Saturday,WHITEFIELD_MAIN,Clear,101,Medium
2026-02-21,14:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,113,Medium
2026-02-21,14:30,Saturday,ORR_23,Clear,156,High
2026-02-21,14:30,Saturday,MG_ROAD,Cloudy,87,Medium
2026-02-21,14:30,Saturday,HSR_LAYOUT_1,Rainy,97,High
2026-02-21,14:30,Saturday,KORAMANGALA_100FT,Clear,86,Medium
2026-02-21,14:30,Saturday,WHITEFIELD_MAIN,Cloudy,110,Medium
2026-02-21,14:30,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,127,Medium
2026-02-21,14:45,Saturday,ORR_23,Clear,125,Medium
2026-02-21,14:45,Saturday,MG_ROAD,Rainy,124,High
2026-02-21,14:45,Saturday,HSR_LAYOUT_1,Clear,74,Medium
2026-02-21,14:45,Saturday,KORAMANGALA_100FT,Clear,94,High
2026-02-21,14:45,Saturday,WHITEFIELD_MAIN,Clear,101,Medium
2026-02-21,14:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,142,Medium
2026-02-21,15:00,Saturday,ORR_23,Rainy,124,Medium
2026-02-21,15:00,Saturday,MG_ROAD,Clear,79,Medium
2026-02-21,15:00,Saturday,HSR_LAYOUT_1,Cloudy,46,Medium
2026-02-21,15:00,Saturday,KORAMANGALA_100FT,Rainy,42,Low
2026-02-21,15:00,Saturday,WHITEFIELD_MAIN,Clear,72,Medium
2026-02-21,15:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,60,Low
2026-02-21,15:15,Saturday,ORR_23,Clear,79,Low
2026-02-21,15:15,Saturday,MG_ROAD,Clear,77,Medium
2026-02-21,15:15,Saturday,HSR_LAYOUT_1,Clear,45,Medium
2026-02-21,15:15,Saturday,KORAMANGALA_100FT,Rainy,79,Medium
2026-02-21,15:15,Saturday,WHITEFIELD_MAIN,Cloudy,81,Medium
2026-02-21,15:15,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,203,High
2026-02-21,15:30,Saturday,ORR_23,Clear,33,Low
2026-02-21,15:30,Saturday,MG_ROAD,Clear,65,Medium
2026-02-21,15:30,Saturday,HSR_LAYOUT_1,Cloudy,100,High
2026-02-21,15:30,Saturday,KORAMANGALA_100FT,Clear,38,Low
2026-02-21,15:30,Saturday,WHITEFIELD_MAIN,Clear,44,Low
2026-02-21,15:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,69,Low
2026-02-21,15:45,Saturday,ORR_23,Clear,80,Medium
2026-02-21,15:45,Saturday,MG_ROAD,Clear,72,Medium
2026-02-21,15:45,Saturday,HSR_LAYOUT_1,Clear,43,Medium
2026-02-21,15:45,Saturday,KORAMANGALA_100FT,Clear,69,Medium
2026-02-21,15:45,Saturday,WHITEFIELD_MAIN,Clear,56,Low
2026-02-21,15:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,101,Medium
2026-02-21,16:00,Saturday,ORR_23,Cloudy,84,Medium
2026-02-21,16:00,Saturday,MG_ROAD,Clear,73,Medium
2026-02-21,16:00,Saturday,HSR_LAYOUT_1,Cloudy,37,Low
2026-02-21,16:00,Saturday,KORAMANGALA_100FT,Clear,63,Medium
2026-02-21,16:00,Saturday,WHITEFIELD_MAIN,Clear,80,Medium
2026-02-21,16:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,70,Low
2026-02-21,16:15,Saturday,ORR_23,Clear,83,Medium
2026-02-21,16:15,Saturday,MG_ROAD,Clear,59,Low
2026-02-21,16:15,Saturday,HSR_LAYOUT_1,Rainy,59,Medium
2026-02-21,16:15,Saturday,KORAMANGALA_100FT,Clear,36,Low
2026-02-21,16:15,Saturday,WHITEFIELD_MAIN,Clear,75,Medium
2026-02-21,16:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,91,Medium
2026-02-21,16:30,Saturday,ORR_23,Clear,84,Medium
2026-02-21,16:30,Saturday,MG_ROAD,Clear,83,Medium
2026-02-21,16:30,Saturday,HSR_LAYOUT_1,Cloudy,49,Medium
2026-02-21,16:30,Saturday,KORAMANGALA_100FT,Clear,50,Medium
2026-02-21,16:30,Saturday,WHITEFIELD_MAIN,Clear,79,Medium
2026-02-21,16:30,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,115,Medium
2026-02-21,16:45,Saturday,ORR_23,Clear,92,Medium
2026-02-21,16:45,Saturday,MG_ROAD,Rainy,54,Low
2026-02-21,16:45,Saturday,HSR_LAYOUT_1,Clear,38,Low
2026-02-21,16:45,Saturday,KORAMANGALA_100FT,Rainy,47,Low
2026-02-21,16:45,Saturday,WHITEFIELD_MAIN,Cloudy,98,Medium
2026-02-21,16:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,82,Medium
2026-02-21,17:00,Saturday,ORR_23,Clear,80,Medium
2026-02-21,17:00,Saturday,MG_ROAD,Clear,76,Medium
2026-02-21,17:00,Saturday,HSR_LAYOUT_1,Clear,46,Medium
2026-02-21,17:00,Saturday,KORAMANGALA_100FT,Clear,36,Low
2026-02-21,17:00,Saturday,WHITEFIELD_MAIN,Rainy,97,Medium
2026-02-21,17:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,77,Low
2026-02-21,17:15,Saturday,ORR_23,Rainy,74,Low
2026-02-21,17:15,Saturday,MG_ROAD,Clear,52,Low
2026-02-21,17:15,Saturday,HSR_LAYOUT_1,Clear,40,Medium
2026-02-21,17:15,Saturday,KORAMANGALA_100FT,Clear,49,Medium
2026-02-21,17:15,Saturday,WHITEFIELD_MAIN,Rainy,71,Low
2026-02-21,17:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,107,Medium
2026-02-21,17:30,Saturday,ORR_23,Rainy,107,Medium
2026-02-21,17:30,Saturday,MG_ROAD,Clear,63,Medium
2026-02-21,17:30,Saturday,HSR_LAYOUT_1,Clear,46,Medium
2026-02-21,17:30,Saturday,KORAMANGALA_100FT,Cloudy,40,Low
2026-02-21,17:30,Saturday,WHITEFIELD_MAIN,Clear,83,Medium
2026-02-21,17:30,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,76,Low
2026-02-21,17:45,Saturday,ORR_23,Clear,66,Low
2026-02-21,17:45,Saturday,MG_ROAD,Clear,71,Medium
2026-02-21,17:45,Saturday,HSR_LAYOUT_1,Clear,56,Medium
2026-02-21,17:45,Saturday,KORAMANGALA_100FT,Clear,59,Medium
2026-02-21,17:45,Saturday,WHITEFIELD_MAIN,Clear,92,Medium
2026-02-21,17:45,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,73,Low
2026-02-21,18:00,Saturday,ORR_23,Clear,52,Low
2026-02-21,18:00,Saturday,MG_ROAD,Rainy,104,Medium
2026-02-21,18:00,Saturday,HSR_LAYOUT_1,Rainy,75,High
2026-02-21,18:00,Saturday,KORAMANGALA_100FT,Clear,68,Medium
2026-02-21,18:00,Saturday,WHITEFIELD_MAIN,Rainy,92,Medium
2026-02-21,18:00,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,86,Medium
2026-02-21,18:15,Saturday,ORR_23,Clear,62,Low
2026-02-21,18:15,Saturday,MG_ROAD,Clear,37,Low
2026-02-21,18:15,Saturday,HSR_LAYOUT_1,Clear,40,Medium
2026-02-21,18:15,Saturday,KORAMANGALA_100FT,Clear,69,Medium
2026-02-21,18:15,Saturday,WHITEFIELD_MAIN,Clear,73,Medium
2026-02-21,18:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,90,Medium
2026-02-21,18:30,Saturday,ORR_23,Clear,111,Medium
2026-02-21,18:30,Saturday,MG_ROAD,Clear,56,Low
2026-02-21,18:30,Saturday,HSR_LAYOUT_1,Clear,62,Medium
2026-02-21,18:30,Saturday,KORAMANGALA_100FT,Cloudy,74,Medium
2026-02-21,18:30,Saturday,WHITEFIELD_MAIN,Clear,73,Medium
2026-02-21,18:30,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,97,Medium
2026-02-21,18:45,Saturday,ORR_23,Rainy,123,Medium
2026-02-21,18:45,Saturday,MG_ROAD,Rainy,76,Medium
2026-02-21,18:45,Saturday,HSR_LAYOUT_1,Clear,30,Low
2026-02-21,18:45,Saturday,KORAMANGALA_100FT,Clear,65,Medium
2026-02-21,18:45,Saturday,WHITEFIELD_MAIN,Clear,97,Medium
2026-02-21,18:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,87,Medium
2026-02-21,19:00,Saturday,ORR_23,Clear,58,Low
2026-02-21,19:00,Saturday,MG_ROAD,Rainy,63,Medium
2026-02-21,19:00,Saturday,HSR_LAYOUT_1,Clear,43,Medium
2026-02-21,19:00,Saturday,KORAMANGALA_100FT,Clear,96,High
2026-02-21,19:00,Saturday,WHITEFIELD_MAIN,Cloudy,69,Low
2026-02-21,19:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,104,Medium
2026-02-21,19:15,Saturday,ORR_23,Clear,98,Medium
2026-02-21,19:15,Saturday,MG_ROAD,Clear,83,Medium
2026-02-21,19:15,Saturday,HSR_LAYOUT_1,Clear,32,Low
2026-02-21,19:15,Saturday,KORAMANGALA_100FT,Clear,46,Low
2026-02-21,19:15,Saturday,WHITEFIELD_MAIN,Clear,89,Medium
2026-02-21,19:15,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,92,Medium
2026-02-21,19:30,Saturday,ORR_23,Clear,114,Medium
2026-02-21,19:30,Saturday,MG_ROAD,Rainy,88,Medium
2026-02-21,19:30,Saturday,HSR_LAYOUT_1,Rainy,73,Medium
2026-02-21,19:30,Saturday,KORAMANGALA_100FT,Clear,56,Medium
2026-02-21,19:30,Saturday,WHITEFIELD_MAIN,Clear,94,Medium
2026-02-21,19:30,Saturday,ELECTRONIC_CITY_PHASE_1,Rainy,102,Medium
2026-02-21,19:45,Saturday,ORR_23,Cloudy,84,Medium
2026-02-21,19:45,Saturday,MG_ROAD,Clear,76,Medium
2026-02-21,19:45,Saturday,HSR_LAYOUT_1,Rainy,70,Medium
2026-02-21,19:45,Saturday,KORAMANGALA_100FT,Clear,59,Medium
2026-02-21,19:45,Saturday,WHITEFIELD_MAIN,Clear,74,Medium
2026-02-21,19:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,111,Medium
2026-02-21,20:00,Saturday,ORR_23,Clear,40,Low
2026-02-21,20:00,Saturday,MG_ROAD,Clear,41,Low
2026-02-21,20:00,Saturday,HSR_LAYOUT_1,Rainy,61,Medium
2026-02-21,20:00,Saturday,KORAMANGALA_100FT,Cloudy,50,Medium
2026-02-21,20:00,Saturday,WHITEFIELD_MAIN,Rainy,109,Medium
2026-02-21,20:00,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,85,Medium
2026-02-21,20:15,Saturday,ORR_23,Clear,95,Medium
2026-02-21,20:15,Saturday,MG_ROAD,Clear,50,Low
2026-02-21,20:15,Saturday,HSR_LAYOUT_1,Clear,47,Medium
2026-02-21,20:15,Saturday,KORAMANGALA_100FT,Rainy,77,Medium
2026-02-21,20:15,Saturday,WHITEFIELD_MAIN,Clear,97,Medium
2026-02-21,20:15,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,124,Medium
2026-02-21,20:30,Saturday,ORR_23,Clear,88,Medium
2026-02-21,20:30,Saturday,MG_ROAD,Clear,67,Medium
2026-02-21,20:30,Saturday,HSR_LAYOUT_1,Rainy,39,Low
2026-02-21,20:30,Saturday,KORAMANGALA_100FT,Clear,44,Low
2026-02-21,20:30,Saturday,WHITEFIELD_MAIN,Rainy,94,Medium
2026-02-21,20:30,Saturday,ELECTRONIC_CITY_PHASE_1,Cloudy,236,High
2026-02-21,20:45,Saturday,ORR_23,Clear,71,Low
2026-02-21,20:45,Saturday,MG_ROAD,Clear,74,Medium
2026-02-21,20:45,Saturday,HSR_LAYOUT_1,Clear,41,Medium
2026-02-21,20:45,Saturday,KORAMANGALA_100FT,Clear,139,High
2026-02-21,20:45,Saturday,WHITEFIELD_MAIN,Clear,80,Medium
2026-02-21,20:45,Saturday,ELECTRONIC_CITY_PHASE_1,Clear,76,Low
2026-02-21,21:00,Saturday,ORR_23,Rainy,100,Medium
2026-02-21,21:00,Saturday,MG_ROAD,Clear,37,Low
2026-02-21,21:00,Saturday,HSR_LAYOUT_1,Clear,39,Low
2026-02-21,21:00,Saturday,KORAMANGALA_100FT,Clear,44,Low
2026-02-21,21:00,Saturday,WHITEFIELD_MAIN,Cloudy,66,Low
